Gender,Married,Dependents,Education,Self Employed,Property Area,Home Ownership,Loan Purpose,Age,Applicant Income($),Coapplicant Income($),Loan Amount($000),Loan Term(months),Credit History,Credit Score,Employment Years,Existing Loans,Loan Approved
Male,No,2,Not Graduate,Yes,Urban,Mortgage,Home,31,10450,1992,163,240,1,844,33,2,1
Male,Yes,0,Not Graduate,No,Semiurban,Mortgage,Home,42,5293,1049,123,360,1,528,32,2,0
Male,Yes,0,Graduate,No,Rural,Rent,Personal,41,6344,0,166,300,1,547,34,0,0
Male,Yes,0,Graduate,No,Semiurban,Own,Car,25,9122,3562,196,360,1,623,8,0,1
Female,Yes,1,Graduate,Yes,Rural,Rent,Home,64,12478,2201,107,300,0,693,19,2,0
Male,Yes,3+,Graduate,No,Semiurban,Rent,Debt Consolidation,23,3532,4046,73,360,1,697,21,2,1
Male,Yes,0,Graduate,No,Urban,Mortgage,Home,62,4023,1770,105,180,0,617,29,0,0
Male,Yes,0,Graduate,No,Urban,Own,Personal,28,2762,1787,179,180,1,741,15,1,1
Male,No,1,Graduate,Yes,Semiurban,Rent,Car,52,4985,1023,145,240,1,702,28,0,1
Female,Yes,3+,Graduate,No,Rural,Mortgage,Car,69,1200,2343,206,360,1,796,1,2,1
Male,Yes,0,Graduate,No,Semiurban,Mortgage,Car,34,8780,1250,53,300,1,681,10,1,1
Male,Yes,2,Not Graduate,No,Rural,Rent,Car,33,6682,3772,207,240,0,651,0,2,0
Female,No,2,Not Graduate,No,Urban,Rent,Home,27,4844,551,235,240,1,761,18,2,1
Male,Yes,0,Not Graduate,No,Urban,Rent,Business,69,1583,2778,280,240,1,824,16,3,1
Male,No,2,Not Graduate,No,Urban,Rent,Education,29,9126,2224,166,360,1,559,0,2,0
Female,Yes,1,Graduate,No,Urban,Rent,Car,59,4236,4852,156,360,1,780,17,0,1
Female,Yes,0,Graduate,Yes,Semiurban,Rent,Education,67,9902,1124,200,240,1,573,11,2,0
Female,Yes,0,Graduate,Yes,Rural,Mortgage,Education,56,4608,2224,143,360,1,810,4,0,1
Female,No,0,Graduate,No,Semiurban,Rent,Car,51,5581,0,87,360,1,539,15,1,0
Female,Yes,0,Not Graduate,No,Urban,Rent,Home,25,2145,0,44,360,1,750,16,2,1
Male,No,2,Graduate,No,Semiurban,Mortgage,Personal,41,8530,500,94,360,1,741,27,1,1
Female,Yes,1,Not Graduate,Yes,Semiurban,Rent,Business,52,1200,1953,247,360,1,682,33,0,1
Female,No,2,Graduate,No,Urban,Rent,Home,67,7412,426,167,240,1,749,17,1,1
Male,No,1,Graduate,No,Semiurban,Mortgage,Home,36,8983,412,47,300,1,756,25,2,1
Female,Yes,0,Not Graduate,No,Semiurban,Mortgage,Education,47,1200,489,149,360,0,734,26,1,0
Male,No,0,Not Graduate,No,Semiurban,Mortgage,Business,21,7817,384,181,360,1,611,1,0,1
Female,Yes,2,Graduate,No,Rural,Rent,Business,40,9138,0,212,300,0,611,7,0,0
Female,No,0,Graduate,Yes,Rural,Own,Car,50,6522,0,91,240,1,749,7,0,1
Male,Yes,0,Graduate,No,Rural,Own,Personal,27,6926,0,138,360,1,590,25,1,0
Male,No,1,Graduate,No,Rural,Rent,Home,64,6397,0,31,360,1,510,11,1,0
Female,Yes,2,Not Graduate,No,Semiurban,Mortgage,Education,25,5574,2764,181,180,1,638,29,0,1
Female,Yes,0,Graduate,No,Urban,Mortgage,Home,58,2735,1087,20,180,1,614,2,2,0
Male,Yes,1,Not Graduate,No,Urban,Rent,Car,53,5258,3263,125,360,1,749,8,0,1
Male,No,0,Graduate,No,Rural,Rent,Education,63,4612,3653,105,360,1,714,17,0,1
Female,Yes,2,Not Graduate,No,Urban,Rent,Business,23,10282,548,265,300,1,792,28,0,1
Male,Yes,2,Graduate,No,Rural,Rent,Home,67,5225,438,238,360,1,791,24,1,1
Female,No,2,Not Graduate,No,Urban,Rent,Car,25,5317,143,79,360,1,756,21,1,1
Female,Yes,0,Graduate,No,Semiurban,Rent,Education,68,5891,1224,125,360,1,593,16,1,0
Male,Yes,1,Not Graduate,No,Urban,Rent,Personal,68,6572,5297,20,360,1,761,16,1,1
Female,Yes,0,Not Graduate,No,Rural,Mortgage,Car,29,3385,0,77,300,1,850,17,2,1
Male,No,1,Graduate,No,Semiurban,Mortgage,Personal,50,7872,824,71,360,1,693,23,2,1
Female,Yes,3+,Graduate,No,Semiurban,Mortgage,Debt Consolidation,55,5190,0,168,360,1,756,20,1,1
Female,Yes,0,Not Graduate,No,Urban,Rent,Business,64,7309,0,188,180,1,661,25,0,1
Male,Yes,1,Not Graduate,No,Semiurban,Mortgage,Personal,30,3053,918,70,180,1,471,4,1,0
Male,Yes,0,Not Graduate,No,Urban,Rent,Personal,29,5046,3441,237,240,0,633,22,0,0
Male,Yes,1,Graduate,Yes,Urban,Rent,Personal,50,9266,989,280,240,1,810,33,0,1
Female,No,1,Graduate,No,Urban,Own,Home,67,10574,1456,99,360,1,666,21,1,1
Male,No,1,Graduate,No,Rural,Mortgage,Car,49,7143,2431,93,360,1,772,24,1,1
Female,Yes,1,Not Graduate,Yes,Urban,Mortgage,Education,55,2494,4571,210,240,1,816,14,0,1
Female,Yes,3+,Graduate,Yes,Urban,Rent,Car,63,1200,649,133,300,0,645,26,1,0
Male,Yes,2,Graduate,Yes,Urban,Own,Home,36,7141,4786,144,360,1,638,24,0,1
Female,Yes,3+,Not Graduate,No,Semiurban,Rent,Debt Consolidation,40,10554,2228,156,180,1,648,32,2,1
Male,No,0,Graduate,Yes,Urban,Mortgage,Personal,65,4395,0,177,360,1,589,8,1,0
Female,No,3+,Graduate,No,Urban,Mortgage,Home,31,4912,0,320,360,1,683,28,2,0
Male,No,0,Not Graduate,Yes,Urban,Own,Car,26,6122,466,120,180,1,545,3,1,0
Female,Yes,0,Graduate,No,Urban,Own,Business,23,11949,84,178,240,0,475,1,0,0
Male,No,0,Graduate,No,Rural,Rent,Education,64,5902,269,54,360,0,724,32,0,0
Male,Yes,0,Not Graduate,No,Rural,Rent,Car,56,5946,823,20,240,1,646,27,2,0
Female,Yes,2,Not Graduate,No,Rural,Own,Personal,53,4441,170,222,300,1,629,27,0,0
Female,No,0,Graduate,No,Semiurban,Rent,Debt Consolidation,37,5696,686,109,240,1,765,21,1,1
Female,No,1,Graduate,No,Semiurban,Own,Car,45,8360,995,190,360,1,708,19,0,1
Female,Yes,0,Graduate,No,Urban,Rent,Business,45,3739,2342,181,360,0,590,14,0,0
Male,No,0,Graduate,No,Rural,Rent,Car,64,7909,1010,198,300,1,716,27,0,1
Female,Yes,2,Graduate,Yes,Rural,Rent,Debt Consolidation,68,8022,732,110,300,0,792,27,1,1
Male,Yes,1,Graduate,No,Rural,Own,Car,21,3364,671,187,360,1,777,2,0,1
Male,No,0,Graduate,No,Rural,Rent,Home,50,7500,234,263,240,0,782,6,1,0
Female,Yes,2,Graduate,Yes,Semiurban,Mortgage,Car,48,10771,934,157,360,0,694,14,2,0
Female,No,2,Not Graduate,No,Urban,Mortgage,Car,51,2250,0,220,120,1,657,28,2,0
Male,No,0,Graduate,No,Rural,Rent,Education,45,5039,0,119,240,1,773,6,2,1
Male,No,0,Graduate,No,Urban,Rent,Home,68,6094,1493,130,360,1,846,16,1,1
Female,Yes,3+,Not Graduate,No,Urban,Rent,Business,28,6428,3124,237,360,1,669,23,3,1
Male,Yes,0,Graduate,No,Rural,Rent,Personal,31,2953,0,110,360,1,645,26,1,0
Male,No,0,Not Graduate,No,Semiurban,Own,Car,33,2165,1052,115,360,1,830,26,0,1
Male,Yes,0,Not Graduate,No,Urban,Rent,Car,55,3499,3717,110,360,1,676,28,1,0
Male,Yes,0,Not Graduate,No,Semiurban,Rent,Car,30,5677,1428,83,360,0,658,13,1,0
Male,Yes,3+,Not Graduate,No,Rural,Rent,Education,34,4198,0,185,180,1,644,17,1,0
Female,Yes,3+,Not Graduate,No,Urban,Mortgage,Home,33,7678,226,138,360,1,742,8,1,1
Male,Yes,1,Graduate,No,Semiurban,Mortgage,Education,33,8560,5588,170,360,1,687,0,1,1
Male,Yes,1,Graduate,No,Urban,Rent,Business,55,3181,2889,82,240,1,652,10,2,1
Female,No,2,Graduate,No,Semiurban,Rent,Debt Consolidation,29,6281,0,106,300,1,683,2,2,1
Female,Yes,1,Not Graduate,No,Urban,Mortgage,Debt Consolidation,68,5673,1273,191,180,1,667,19,1,1
Female,No,1,Graduate,No,Semiurban,Own,Car,26,12031,514,108,360,1,651,16,1,1
Female,Yes,3+,Graduate,Yes,Urban,Mortgage,Business,52,4314,2858,193,360,1,722,1,0,1
Female,Yes,0,Graduate,No,Semiurban,Rent,Personal,22,6482,1374,138,240,1,703,20,1,1
Female,No,0,Graduate,No,Rural,Own,Personal,48,10602,563,168,360,1,719,4,2,1
Female,No,2,Graduate,No,Urban,Mortgage,Home,22,1200,2633,302,120,1,776,11,2,0
Female,Yes,2,Graduate,No,Semiurban,Mortgage,Home,45,9257,3163,204,360,1,582,34,0,1
Female,Yes,0,Not Graduate,No,Urban,Rent,Car,31,3811,2993,242,240,1,557,17,3,0
Male,Yes,0,Graduate,No,Semiurban,Own,Car,27,1638,263,76,300,1,617,6,2,0
Female,Yes,1,Not Graduate,No,Semiurban,Rent,Personal,35,6232,2068,176,240,1,689,0,1,1
Female,No,1,Not Graduate,No,Rural,Mortgage,Personal,57,5945,1000,252,240,1,701,18,0,1
Male,No,2,Graduate,Yes,Rural,Rent,Education,35,7024,1868,186,360,0,632,33,0,0
Female,Yes,2,Graduate,No,Rural,Rent,Education,65,7379,1451,136,120,1,683,31,0,1
Male,Yes,1,Not Graduate,No,Urban,Rent,Education,63,5144,5338,133,300,1,626,29,0,1
Male,Yes,1,Not Graduate,No,Semiurban,Own,Home,39,9993,3021,87,360,1,556,30,1,1
Female,No,1,Graduate,No,Rural,Mortgage,Car,43,9046,1148,123,240,0,574,16,1,0
Male,No,0,Graduate,No,Rural,Rent,Home,26,6597,1358,101,300,1,737,0,3,1
Male,Yes,0,Graduate,No,Semiurban,Rent,Home,21,6359,0,97,240,1,547,15,1,0
Male,Yes,0,Graduate,No,Urban,Rent,Business,55,8507,312,186,120,1,778,8,0,1
Female,Yes,2,Graduate,No,Semiurban,Rent,Education,61,5545,4827,117,120,1,694,9,0,1
Male,No,2,Graduate,No,Rural,Rent,Education,57,2238,470,186,360,1,610,7,0,0
Female,Yes,0,Graduate,No,Semiurban,Mortgage,Personal,52,5161,0,151,300,1,675,19,0,1
Female,Yes,2,Graduate,No,Urban,Rent,Business,27,4558,607,293,180,1,605,26,0,0
Female,Yes,1,Graduate,No,Urban,Mortgage,Car,53,5798,2198,132,360,0,825,20,0,1
Female,Yes,0,Not Graduate,No,Rural,Mortgage,Business,32,2366,1501,189,360,1,653,1,0,1
Female,Yes,0,Not Graduate,No,Semiurban,Mortgage,Car,64,2707,2800,100,180,1,593,23,1,0
Male,Yes,2,Graduate,No,Rural,Rent,Home,37,8436,1520,122,360,1,850,2,3,1
Female,Yes,0,Not Graduate,Yes,Rural,Mortgage,Debt Consolidation,23,5639,1049,141,180,1,683,30,0,1
Male,Yes,1,Not Graduate,Yes,Rural,Own,Personal,36,4718,2001,162,180,1,748,13,2,1
Male,Yes,1,Graduate,Yes,Urban,Mortgage,Education,41,4342,76,139,360,1,702,21,2,1
Male,No,1,Graduate,No,Semiurban,Mortgage,Home,34,5055,1737,92,360,1,712,25,0,1
Female,Yes,1,Graduate,No,Semiurban,Rent,Education,26,5902,325,204,360,1,751,12,0,1
Male,No,1,Not Graduate,No,Urban,Rent,Business,49,1200,538,180,300,0,761,29,2,0
Female,No,3+,Not Graduate,No,Semiurban,Rent,Car,35,4429,1215,217,120,1,622,27,0,0
Male,Yes,0,Graduate,No,Semiurban,Rent,Home,62,5982,1453,147,300,1,681,3,0,1
Male,No,0,Graduate,No,Urban,Mortgage,Education,43,5085,1838,241,240,1,692,21,0,1
Male,Yes,0,Not Graduate,No,Urban,Rent,Debt Consolidation,49,1200,3352,135,360,1,664,28,1,1
Female,Yes,2,Not Graduate,Yes,Semiurban,Mortgage,Car,27,5535,808,43,180,1,803,28,0,1
Male,No,1,Graduate,No,Rural,Own,Personal,28,5379,428,155,240,1,795,0,1,1
Male,No,2,Graduate,No,Rural,Mortgage,Car,58,3669,979,20,360,1,486,28,0,0
Male,No,0,Not Graduate,Yes,Semiurban,Rent,Car,27,3069,308,162,360,0,751,29,0,0
Male,No,1,Graduate,No,Rural,Rent,Personal,60,5994,237,165,240,1,732,21,2,1
Female,No,2,Not Graduate,No,Urban,Mortgage,Home,68,5760,398,20,240,1,738,5,1,1
Male,No,1,Not Graduate,Yes,Semiurban,Mortgage,Personal,39,6684,221,20,360,1,728,8,2,1
Male,No,1,Graduate,No,Urban,Mortgage,Education,21,10889,1663,74,360,1,654,14,0,1
Female,Yes,1,Graduate,No,Semiurban,Own,Home,53,6974,2477,141,360,1,826,27,1,1
Male,No,2,Not Graduate,No,Semiurban,Own,Business,66,3595,372,54,240,1,462,4,0,0
Male,No,0,Graduate,No,Rural,Mortgage,Car,45,8749,806,234,360,1,523,31,1,0
Female,No,1,Graduate,Yes,Urban,Rent,Personal,43,4825,0,66,120,1,587,7,0,0
Female,No,0,Graduate,No,Semiurban,Rent,Education,58,4835,1,205,240,1,714,18,0,1
Female,No,0,Graduate,No,Urban,Rent,Personal,21,3135,19,20,300,0,622,25,0,0
Male,No,1,Graduate,Yes,Semiurban,Mortgage,Home,37,6973,1521,241,360,1,695,8,0,1
Male,No,0,Not Graduate,No,Urban,Own,Education,32,4704,1760,201,360,1,622,30,0,0
Male,Yes,0,Graduate,No,Semiurban,Mortgage,Education,21,7786,1285,29,360,0,605,18,1,0
Male,No,2,Graduate,No,Urban,Own,Personal,51,7029,1613,152,360,0,723,25,3,0
Male,No,1,Graduate,No,Urban,Rent,Personal,45,3316,719,184,360,1,732,33,0,1
Female,Yes,0,Graduate,No,Rural,Mortgage,Education,31,3034,2245,249,240,0,850,0,1,1
Female,Yes,0,Not Graduate,No,Semiurban,Rent,Car,34,6152,3588,40,360,0,712,14,1,0
Male,No,1,Graduate,No,Rural,Mortgage,Education,66,8746,285,264,180,0,651,4,1,0
Male,Yes,1,Not Graduate,No,Rural,Rent,Personal,47,8271,287,128,300,0,652,30,0,0
Female,Yes,2,Graduate,No,Semiurban,Mortgage,Home,22,9477,3979,304,240,0,517,7,3,0
Male,Yes,1,Graduate,No,Rural,Own,Debt Consolidation,33,5954,0,260,240,1,739,34,2,1
Male,Yes,2,Graduate,No,Urban,Rent,Business,37,7893,0,20,360,1,703,3,0,1
Male,Yes,0,Not Graduate,No,Semiurban,Own,Education,61,8495,1654,192,360,1,675,5,1,1
Female,Yes,1,Graduate,No,Rural,Rent,Business,37,10768,1556,132,360,1,694,5,1,1
Female,Yes,0,Not Graduate,No,Rural,Mortgage,Debt Consolidation,44,6619,1667,209,240,1,607,22,2,0
Male,Yes,0,Graduate,No,Urban,Rent,Car,55,4578,597,186,180,1,498,34,1,0
Male,Yes,3+,Not Graduate,No,Rural,Rent,Home,24,8584,3793,167,120,1,671,25,0,1
Female,No,2,Not Graduate,No,Rural,Mortgage,Business,69,2143,514,196,300,1,661,26,1,0
Female,No,0,Not Graduate,No,Urban,Rent,Home,28,8401,0,75,300,0,709,31,0,0
Female,Yes,0,Graduate,No,Semiurban,Mortgage,Car,67,9083,2732,20,360,1,698,23,0,1
Male,Yes,2,Graduate,No,Semiurban,Rent,Home,51,8239,644,190,360,1,696,29,3,1
Female,Yes,0,Graduate,No,Urban,Rent,Personal,41,3156,339,166,120,1,634,22,0,0
Female,No,3+,Graduate,Yes,Semiurban,Rent,Personal,67,6182,416,229,360,1,850,11,2,1
Female,Yes,0,Not Graduate,Yes,Rural,Mortgage,Personal,52,8438,4937,186,240,1,787,27,2,1
Male,No,0,Graduate,No,Rural,Rent,Home,54,6976,478,113,240,1,609,23,0,0
Female,Yes,0,Graduate,No,Urban,Rent,Home,66,5705,0,168,360,1,806,4,1,1
Male,No,1,Graduate,No,Urban,Rent,Debt Consolidation,33,6167,1127,241,360,1,725,2,2,1
Male,No,0,Graduate,No,Urban,Rent,Business,57,13618,0,159,360,1,558,31,1,1
Male,Yes,0,Graduate,No,Urban,Rent,Car,31,3030,0,20,180,1,790,17,0,1
Female,No,3+,Not Graduate,No,Urban,Mortgage,Business,28,2307,423,246,360,0,650,26,2,0
Male,No,0,Graduate,No,Semiurban,Mortgage,Personal,42,3155,1100,72,360,1,654,32,0,1
Female,Yes,1,Graduate,No,Semiurban,Rent,Business,66,11143,3999,104,360,1,673,9,0,1
Male,No,0,Graduate,No,Semiurban,Rent,Car,53,7480,527,72,360,1,701,25,3,1
Male,Yes,1,Graduate,No,Semiurban,Own,Business,43,4154,2148,159,180,1,668,15,3,0
Male,Yes,0,Graduate,Yes,Urban,Own,Home,29,11401,3244,118,120,0,772,5,0,1
Female,No,1,Graduate,No,Rural,Own,Debt Consolidation,41,2647,688,191,120,0,831,3,1,0
Male,Yes,2,Graduate,No,Rural,Mortgage,Personal,52,4062,7093,208,180,0,660,4,2,0
Male,Yes,2,Graduate,No,Urban,Rent,Debt Consolidation,24,2532,5431,34,300,1,561,20,2,0
Male,Yes,3+,Not Graduate,No,Urban,Rent,Car,42,5784,4110,20,180,1,651,23,0,1
Male,Yes,0,Not Graduate,No,Rural,Rent,Home,63,6816,3301,103,300,1,613,18,1,0
Male,Yes,0,Not Graduate,No,Semiurban,Rent,Business,22,5976,3440,210,180,1,643,8,1,0
Male,Yes,0,Graduate,No,Rural,Rent,Car,65,8703,4010,171,360,1,572,25,3,0
Male,No,2,Graduate,No,Urban,Rent,Home,53,4552,0,198,120,1,728,33,1,1
Female,No,0,Graduate,No,Rural,Rent,Personal,64,4847,5,59,240,1,569,34,2,0
Male,Yes,2,Graduate,No,Semiurban,Own,Home,51,6375,4218,59,360,1,592,7,0,1
Male,No,3+,Not Graduate,No,Semiurban,Rent,Home,30,10364,950,197,300,0,826,7,1,1
Male,Yes,0,Graduate,No,Urban,Rent,Personal,59,6791,3994,65,360,1,563,34,0,1
Male,No,0,Graduate,No,Semiurban,Rent,Home,26,4836,739,168,360,1,583,19,1,0
Female,No,1,Not Graduate,No,Semiurban,Mortgage,Personal,24,7671,0,34,360,1,819,21,0,1
Male,Yes,0,Graduate,Yes,Urban,Rent,Education,31,5029,1341,130,300,0,680,3,0,0
Male,No,0,Graduate,No,Rural,Mortgage,Business,25,6248,692,94,300,0,592,27,1,0
Female,No,0,Not Graduate,No,Urban,Mortgage,Home,33,5121,0,187,360,1,601,18,0,0
Male,Yes,2,Graduate,No,Urban,Own,Education,21,2398,1387,29,120,1,850,15,0,1
Female,Yes,1,Not Graduate,No,Urban,Rent,Debt Consolidation,37,3887,0,209,360,1,759,15,0,1
Female,Yes,0,Graduate,Yes,Semiurban,Rent,Personal,65,9551,3345,153,180,1,714,15,1,1
Male,No,0,Not Graduate,No,Urban,Mortgage,Car,46,6357,0,206,360,1,760,12,1,1
Male,Yes,2,Not Graduate,Yes,Rural,Mortgage,Home,57,5962,0,91,360,1,660,22,0,1
Male,Yes,0,Graduate,No,Rural,Mortgage,Home,69,5652,0,202,180,1,701,34,0,1
Male,Yes,2,Not Graduate,Yes,Rural,Mortgage,Personal,45,4809,2662,105,360,0,730,32,2,0
Male,No,1,Graduate,No,Urban,Own,Education,39,5678,153,245,180,1,641,19,0,1
Female,No,3+,Not Graduate,No,Semiurban,Rent,Education,51,4582,1099,31,180,1,698,10,0,1
Male,Yes,2,Graduate,No,Rural,Own,Personal,31,6217,1224,32,180,1,820,13,1,1
Male,Yes,2,Graduate,No,Rural,Rent,Education,68,2814,1002,140,360,1,592,8,1,0
Male,No,2,Graduate,Yes,Semiurban,Rent,Education,31,7349,936,156,240,1,647,7,1,0
Female,Yes,1,Graduate,No,Rural,Rent,Home,66,5355,615,158,360,1,637,7,2,0
Female,Yes,0,Graduate,No,Urban,Mortgage,Personal,50,2213,674,187,360,0,753,20,1,0
Male,No,2,Graduate,No,Urban,Mortgage,Education,36,4786,0,47,300,1,783,28,0,1
Female,Yes,1,Graduate,No,Semiurban,Rent,Debt Consolidation,54,4520,2646,266,360,1,563,16,1,0
Male,No,1,Not Graduate,No,Urban,Own,Home,55,8149,1223,138,360,1,661,3,1,1
Female,Yes,1,Not Graduate,No,Rural,Own,Home,43,5095,2357,198,240,1,626,15,0,1
Female,Yes,0,Graduate,No,Urban,Mortgage,Home,45,3483,352,150,180,1,731,28,1,1
Female,Yes,0,Graduate,Yes,Urban,Rent,Business,60,1200,1510,213,300,1,690,34,1,0
Male,Yes,0,Graduate,Yes,Urban,Mortgage,Education,57,4011,2297,400,300,1,765,16,2,1
Male,Yes,0,Not Graduate,No,Semiurban,Mortgage,Car,21,8587,4434,74,360,1,850,24,1,1
Female,No,1,Not Graduate,No,Urban,Rent,Car,56,6728,0,152,240,1,510,3,0,0
Male,Yes,2,Not Graduate,Yes,Rural,Rent,Car,50,3266,2458,132,300,1,510,27,0,0
Male,Yes,1,Not Graduate,No,Rural,Mortgage,Car,42,5066,3323,236,360,1,690,2,2,1
Female,No,3+,Graduate,No,Semiurban,Own,Car,50,5736,739,194,360,1,725,11,1,1
Female,Yes,3+,Graduate,Yes,Urban,Rent,Education,35,9608,0,217,360,0,616,10,1,0
Female,No,0,Graduate,No,Urban,Rent,Personal,65,5543,0,116,360,1,695,17,0,1
Female,Yes,1,Graduate,No,Urban,Own,Education,46,4148,0,199,300,1,713,9,0,1
Female,Yes,0,Graduate,Yes,Urban,Mortgage,Personal,31,6432,2191,83,300,1,575,30,0,0
Male,Yes,2,Graduate,No,Semiurban,Mortgage,Business,44,7173,1303,107,360,1,716,20,1,1
Female,Yes,1,Not Graduate,No,Semiurban,Rent,Car,39,7502,4603,224,240,1,745,21,1,1
Female,No,0,Graduate,No,Urban,Own,Debt Consolidation,29,7452,345,211,360,0,692,28,2,0
Female,Yes,0,Graduate,No,Rural,Mortgage,Home,45,11085,5862,218,360,1,562,9,0,1
Male,Yes,1,Not Graduate,No,Semiurban,Rent,Debt Consolidation,34,2374,1686,85,360,0,607,18,3,0
Male,No,0,Graduate,No,Semiurban,Rent,Debt Consolidation,46,5176,0,197,180,1,728,2,1,1
Female,No,0,Graduate,Yes,Semiurban,Mortgage,Home,26,5482,0,76,240,1,840,33,0,1
Male,Yes,2,Graduate,No,Rural,Rent,Home,34,2174,4568,150,120,1,726,33,2,1
Male,Yes,0,Graduate,No,Semiurban,Rent,Car,35,2612,2149,203,360,1,666,16,0,0
Female,No,1,Graduate,No,Urban,Mortgage,Business,45,4842,1221,170,300,1,706,12,0,1
Male,No,1,Graduate,Yes,Semiurban,Own,Education,22,4564,530,230,360,1,666,34,2,0
Male,No,0,Graduate,No,Semiurban,Mortgage,Personal,28,4173,1171,37,120,1,719,22,1,1
Male,Yes,0,Graduate,Yes,Urban,Rent,Debt Consolidation,48,1200,2793,115,240,1,729,10,0,1
Male,Yes,0,Graduate,No,Rural,Rent,Education,39,2596,2549,54,180,1,555,12,2,0
Female,Yes,3+,Not Graduate,Yes,Urban,Mortgage,Home,23,4023,4974,118,180,0,795,10,1,1
Male,Yes,1,Graduate,Yes,Rural,Rent,Debt Consolidation,67,4861,2469,144,360,1,837,5,3,1
Male,No,0,Graduate,No,Rural,Mortgage,Education,62,6244,1018,148,300,0,587,19,2,0
Male,Yes,2,Graduate,No,Urban,Own,Education,30,4801,0,207,300,0,631,1,2,0
Male,No,0,Graduate,No,Semiurban,Rent,Business,31,3742,224,211,360,1,751,22,0,1
Male,Yes,0,Graduate,No,Urban,Mortgage,Personal,27,6402,3489,110,180,1,663,3,0,1
Male,Yes,0,Graduate,No,Rural,Rent,Education,61,6142,6226,177,300,1,591,14,2,0
Male,Yes,2,Not Graduate,No,Rural,Rent,Home,22,3058,2350,262,300,1,555,22,0,0
Male,Yes,0,Not Graduate,No,Rural,Mortgage,Business,69,10575,5639,258,300,1,676,7,0,1
Male,No,1,Not Graduate,No,Urban,Mortgage,Education,56,1200,858,148,300,1,581,11,0,0
Male,No,0,Not Graduate,No,Rural,Rent,Education,21,7196,650,185,180,1,737,17,0,1
Male,Yes,2,Graduate,No,Semiurban,Mortgage,Car,51,7833,319,143,240,1,691,30,1,1
Male,Yes,2,Graduate,No,Semiurban,Mortgage,Home,57,8170,2690,20,360,1,838,20,2,1
Male,No,0,Graduate,No,Rural,Rent,Home,30,6319,288,57,360,1,790,20,1,1
Male,Yes,0,Graduate,No,Rural,Own,Business,25,1912,1995,110,120,0,686,20,0,0
Male,Yes,1,Graduate,No,Semiurban,Mortgage,Business,40,10550,611,115,120,1,789,13,1,1
Female,Yes,0,Graduate,No,Urban,Own,Home,30,1928,3449,118,120,1,636,9,0,0
Male,Yes,0,Not Graduate,No,Urban,Mortgage,Education,30,2679,2086,94,180,1,624,33,0,0
Female,No,1,Graduate,No,Urban,Mortgage,Business,54,4064,2492,143,240,1,797,4,0,1
Female,Yes,1,Not Graduate,No,Urban,Rent,Education,55,2170,2157,129,360,1,850,23,0,1
Male,Yes,2,Not Graduate,No,Rural,Mortgage,Business,64,2191,2149,95,360,1,784,12,1,1
Male,Yes,0,Graduate,No,Urban,Rent,Debt Consolidation,27,3150,5967,101,360,1,587,27,2,1
Male,Yes,0,Graduate,Yes,Urban,Mortgage,Car,23,1200,425,98,120,0,582,23,1,0
Male,No,1,Graduate,No,Urban,Mortgage,Personal,58,5743,1213,224,360,1,750,10,2,1
Male,No,2,Graduate,No,Urban,Mortgage,Home,53,4298,841,183,360,1,613,9,2,0
Male,No,0,Not Graduate,No,Urban,Rent,Business,37,4793,0,116,360,1,618,22,0,0
Female,Yes,0,Not Graduate,No,Urban,Rent,Personal,43,6170,344,197,360,0,676,18,0,0
Male,Yes,0,Graduate,No,Semiurban,Rent,Personal,44,5104,3022,113,360,0,633,1,0,0
Female,Yes,1,Graduate,No,Urban,Mortgage,Car,56,3739,1454,129,120,1,850,10,1,1
Female,Yes,3+,Not Graduate,No,Urban,Rent,Personal,60,6618,2174,126,180,1,832,5,1,1
Male,No,0,Graduate,No,Semiurban,Rent,Education,59,4720,414,226,240,1,829,6,0,1
Female,Yes,1,Not Graduate,No,Semiurban,Rent,Business,47,3322,1357,164,360,1,664,17,0,1
Female,Yes,0,Graduate,No,Urban,Own,Education,41,5051,5091,117,360,1,838,13,2,1
Male,No,0,Graduate,Yes,Rural,Rent,Business,39,8727,325,240,120,1,678,7,2,1
Male,Yes,2,Graduate,Yes,Urban,Own,Home,65,3941,0,133,360,1,752,2,3,1
Male,Yes,1,Graduate,Yes,Rural,Rent,Personal,39,7120,1791,71,180,1,759,17,1,1
Male,Yes,0,Graduate,No,Rural,Mortgage,Car,46,2854,2053,98,120,1,634,10,2,0
Male,No,1,Graduate,No,Rural,Mortgage,Home,46,5483,319,35,300,1,760,7,0,1
Male,Yes,0,Graduate,No,Rural,Rent,Car,60,6133,193,96,120,1,668,4,0,1
Male,Yes,0,Not Graduate,No,Rural,Rent,Home,29,3163,1026,115,240,1,739,17,1,1
Female,Yes,2,Graduate,No,Urban,Own,Home,22,4500,918,67,300,1,625,15,0,1
Male,No,0,Not Graduate,No,Urban,Own,Car,34,2959,1307,94,360,1,735,24,0,1
Male,No,1,Graduate,No,Semiurban,Mortgage,Education,21,3199,525,72,180,1,747,4,0,1
Male,Yes,1,Graduate,Yes,Semiurban,Rent,Debt Consolidation,48,5376,2695,211,240,1,753,3,0,1
Female,No,2,Graduate,No,Rural,Rent,Car,68,9592,319,32,240,1,850,1,2,1
Female,No,0,Not Graduate,No,Urban,Rent,Personal,30,6495,168,57,360,0,809,24,2,1
Male,Yes,1,Graduate,Yes,Urban,Own,Business,26,5499,0,149,360,0,631,7,3,0
